atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000172,0.000167,0.000340,1
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000182,0.000096,0.000278,2
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000108,0.000059,0.000167,4
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000060,0.000042,0.000102,8
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000041,0.000026,0.000067,16
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000041,0.000021,0.000061,32
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000178,0.000131,0.000309,1
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000200,0.000122,0.000322,2
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000136,0.000068,0.000205,4
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000093,0.000037,0.000130,8
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000079,0.000026,0.000105,16
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000079,0.000023,0.000102,32
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000133,0.000118,0.000251,1
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000174,0.000076,0.000251,2
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000104,0.000047,0.000151,4
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000068,0.000032,0.000100,8
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000041,0.000021,0.000062,16
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000031,0.000018,0.000049,32
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000148,0.000111,0.000259,1
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000208,0.000097,0.000305,2
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000135,0.000060,0.000195,4
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000092,0.000032,0.000124,8
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000064,0.000022,0.000087,16
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000076,0.000021,0.000097,32
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000193,0.000149,0.000342,1
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000194,0.000110,0.000304,2
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000126,0.000073,0.000200,4
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000082,0.000045,0.000127,8
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000057,0.000031,0.000087,16
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000044,0.000023,0.000068,32
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000174,0.000132,0.000307,1
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000212,0.000133,0.000345,2
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000145,0.000071,0.000216,4
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000085,0.000038,0.000122,8
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000075,0.000029,0.000104,16
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000073,0.000026,0.000098,32
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000170,0.000165,0.000335,1
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000183,0.000109,0.000292,2
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000109,0.000064,0.000173,4
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000057,0.000041,0.000098,8
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000042,0.000033,0.000075,16
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000037,0.000020,0.000057,32
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000180,0.000150,0.000329,1
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000206,0.000124,0.000330,2
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000142,0.000068,0.000210,4
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000074,0.000051,0.000125,8
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000084,0.000026,0.000110,16
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000072,0.000025,0.000097,32
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000134,0.000118,0.000251,1
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000172,0.000076,0.000248,2
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000107,0.000048,0.000155,4
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000059,0.000037,0.000097,8
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000038,0.000026,0.000065,16
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000031,0.000011,0.000043,32
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000149,0.000111,0.000260,1
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000208,0.000106,0.000314,2
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000128,0.000060,0.000188,4
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000079,0.000032,0.000111,8
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000065,0.000023,0.000088,16
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000063,0.000022,0.000085,32
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000170,0.000151,0.000321,1
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000196,0.000107,0.000304,2
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000122,0.000071,0.000193,4
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000062,0.000051,0.000113,8
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000053,0.000029,0.000083,16
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000043,0.000026,0.000069,32
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000176,0.000134,0.000310,1
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000211,0.000125,0.000336,2
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000134,0.000070,0.000204,4
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000084,0.000038,0.000121,8
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000059,0.000028,0.000086,16
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000059,0.000025,0.000083,32
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000171,0.000165,0.000336,1
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000182,0.000096,0.000278,2
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000111,0.000059,0.000170,4
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000061,0.000039,0.000099,8
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000043,0.000030,0.000073,16
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000034,0.000020,0.000054,32
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000185,0.000149,0.000334,1
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000203,0.000121,0.000324,2
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000130,0.000071,0.000201,4
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000075,0.000038,0.000113,8
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000072,0.000028,0.000099,16
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000086,0.000015,0.000101,32
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000135,0.000118,0.000253,1
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000174,0.000079,0.000253,2
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000103,0.000047,0.000150,4
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000056,0.000028,0.000084,8
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000044,0.000027,0.000071,16
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000032,0.000015,0.000048,32
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000149,0.000111,0.000260,1
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000209,0.000105,0.000314,2
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000151,0.000056,0.000207,4
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000074,0.000032,0.000106,8
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000058,0.000022,0.000080,16
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000053,0.000018,0.000071,32
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000193,0.000150,0.000343,1
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000193,0.000110,0.000303,2
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000131,0.000074,0.000205,4
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000063,0.000046,0.000109,8
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000050,0.000031,0.000081,16
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000037,0.000030,0.000067,32
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000177,0.000134,0.000311,1
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000223,0.000130,0.000353,2
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000141,0.000065,0.000206,4
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000085,0.000037,0.000123,8
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000074,0.000028,0.000102,16
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000055,0.000025,0.000081,32
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000171,0.000164,0.000336,1
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000182,0.000092,0.000274,2
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000108,0.000058,0.000166,4
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000057,0.000042,0.000099,8
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000050,0.000024,0.000074,16
atomic,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000035,0.000023,0.000058,32
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000183,0.000150,0.000333,1
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000222,0.000128,0.000350,2
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000137,0.000070,0.000207,4
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000083,0.000037,0.000120,8
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000075,0.000028,0.000103,16
atomic,strings_n_20,1000000,3200000,6,368721,0.368721,0.368305,0.000104,0.000026,0.000130,32
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000135,0.000118,0.000252,1
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000175,0.000080,0.000254,2
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000099,0.000055,0.000154,4
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000059,0.000035,0.000094,8
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000040,0.000023,0.000063,16
atomic,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000030,0.000015,0.000045,32
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000125,0.000094,0.000219,1
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000182,0.000087,0.000269,2
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000115,0.000058,0.000172,4
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000095,0.000031,0.000126,8
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000061,0.000022,0.000083,16
atomic,strings_n_10,1000000,3200000,6,368098,0.368098,0.368305,0.000067,0.000022,0.000089,32
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000166,0.000148,0.000314,1
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000194,0.000115,0.000308,2
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000119,0.000074,0.000193,4
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000075,0.000052,0.000127,8
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000046,0.000027,0.000073,16
atomic,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000044,0.000025,0.000069,32
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000175,0.000133,0.000307,1
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000228,0.000126,0.000354,2
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000136,0.000070,0.000206,4
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000083,0.000038,0.000121,8
atomic,strings_n_60,1000000,3200000,6,368950,0.368950,0.368305,0.000070,0.000034,0.000104,16
