reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000199,0.000171,0.000370,1
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000105,0.000092,0.000197,2
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000064,0.000053,0.000116,4
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000041,0.000037,0.000078,8
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000032,0.000028,0.000060,16
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000031,0.000028,0.000059,32
reduction,strings_n_20,1000000,3200000,6,370692,0.370692,0.368305,0.000223,0.000142,0.000365,1
reduction,strings_n_20,1000000,3200000,6,370706,0.370706,0.368305,0.000102,0.000063,0.000165,2
reduction,strings_n_20,1000000,3200000,6,370628,0.370628,0.368305,0.000049,0.000040,0.000089,4
reduction,strings_n_20,1000000,3200000,6,370144,0.370144,0.368305,0.000035,0.000044,0.000079,8
reduction,strings_n_20,1000000,3200000,6,370733,0.370733,0.368305,0.000039,0.000029,0.000068,16
reduction,strings_n_20,1000000,3200000,6,370727,0.370727,0.368305,0.000040,0.000022,0.000062,32
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000170,0.000139,0.000309,1
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000112,0.000074,0.000186,2
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000050,0.000049,0.000099,4
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000033,0.000029,0.000062,8
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000027,0.000023,0.000050,16
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000027,0.000023,0.000050,32
reduction,strings_n_10,1000000,3200000,6,370086,0.370086,0.368305,0.000174,0.000113,0.000287,1
reduction,strings_n_10,1000000,3200000,6,370111,0.370111,0.368305,0.000095,0.000061,0.000156,2
reduction,strings_n_10,1000000,3200000,6,370110,0.370110,0.368305,0.000047,0.000042,0.000089,4
reduction,strings_n_10,1000000,3200000,6,369477,0.369477,0.368305,0.000034,0.000030,0.000064,8
reduction,strings_n_10,1000000,3200000,6,370141,0.370141,0.368305,0.000033,0.000026,0.000059,16
reduction,strings_n_10,1000000,3200000,6,370164,0.370164,0.368305,0.000044,0.000019,0.000063,32
reduction,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000210,0.000176,0.000386,1
reduction,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000124,0.000092,0.000216,2
reduction,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000067,0.000059,0.000125,4
reduction,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000038,0.000036,0.000075,8
reduction,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000032,0.000028,0.000060,16
reduction,strings_n_60,10000000,3200000,6,9999981,0.999998,1.000000,0.000032,0.000027,0.000059,32
reduction,strings_n_60,1000000,3200000,6,370922,0.370922,0.368305,0.000220,0.000143,0.000363,1
reduction,strings_n_60,1000000,3200000,6,370422,0.370422,0.368305,0.000113,0.000079,0.000192,2
reduction,strings_n_60,1000000,3200000,6,370937,0.370937,0.368305,0.000057,0.000050,0.000107,4
reduction,strings_n_60,1000000,3200000,6,370974,0.370974,0.368305,0.000040,0.000031,0.000071,8
reduction,strings_n_60,1000000,3200000,6,370927,0.370927,0.368305,0.000036,0.000029,0.000065,16
reduction,strings_n_60,1000000,3200000,6,371081,0.371081,0.368305,0.000043,0.000024,0.000067,32
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000196,0.000170,0.000366,1
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000104,0.000088,0.000192,2
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000058,0.000054,0.000113,4
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000035,0.000034,0.000069,8
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000031,0.000029,0.000061,16
reduction,strings_n_20,10000000,3200000,6,10000000,1.000000,1.000000,0.000030,0.000026,0.000056,32
reduction,strings_n_20,1000000,3200000,6,370659,0.370659,0.368305,0.000191,0.000139,0.000330,1
reduction,strings_n_20,1000000,3200000,6,370612,0.370612,0.368305,0.000114,0.000072,0.000186,2
reduction,strings_n_20,1000000,3200000,6,370652,0.370652,0.368305,0.000056,0.000051,0.000107,4
reduction,strings_n_20,1000000,3200000,6,370105,0.370105,0.368305,0.000033,0.000030,0.000063,8
reduction,strings_n_20,1000000,3200000,6,370685,0.370685,0.368305,0.000033,0.000020,0.000053,16
reduction,strings_n_20,1000000,3200000,6,370662,0.370662,0.368305,0.000043,0.000020,0.000063,32
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000170,0.000138,0.000308,1
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000088,0.000081,0.000169,2
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000049,0.000051,0.000101,4
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000031,0.000030,0.000061,8
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000027,0.000023,0.000050,16
reduction,strings_n_10,10000000,3200000,6,10000000,1.000000,1.000000,0.000027,0.000022,0.000049,32
reduction,strings_n_10,1000000,3200000,6,370074,0.370074,0.368305,0.000168,0.000113,0.000281,1
reduction,strings_n_10,1000000,3200000,6,370082,0.370082,0.368305,0.000087,0.000058,0.000145,2
reduction,strings_n_10,1000000,3200000,6,370066,0.370066,0.368305,0.000050,0.000030,0.000080,4
reduction,strings_n_10,1000000,3200000,6,370125,0.370125,0.368305,0.000028,0.000022,0.000050,8
reduction,strings_n_10,1000000,3200000,6,370190,0.370190,0.368305,0.000030,0.000021,0.000051,16
reduction,strings_n_10,1000000,3200000,6,370161,0.370161,0.368305,0.000035,0.000021,0.000056,32
